date,station,tree_total,tree_level,top_tree_species,weed_total,weed_level,top_weed_species,grass_total,grass_level,top_grass_species,mold_total,mold_level,top_mold_species,weather_notes
2001-12-04,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2001-12-05,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2001-12-10,"Oregon Allergy Associates, Eugene,  Oregon ",2.0,Low,"Juniper family, Cedar",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2001-12-11,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2001-12-12,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2001-12-17,"Oregon Allergy Associates, Eugene,  Oregon ",2.0,Low,"Juniper family, Cedar",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2001-12-18,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2001-12-26,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2001-12-27,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2002-01-07,"Oregon Allergy Associates, Eugene,  Oregon ",26.0,Medium,"Juniper family, Cedar; Alder",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2002-01-08,"Oregon Allergy Associates, Eugene,  Oregon ",55.0,Medium,"Juniper family, Cedar; Hazelnut",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2002-01-09,"Oregon Allergy Associates, Eugene,  Oregon ",16.0,Medium,"Hazelnut; Juniper family, Cedar; Alder",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2002-01-15,"Oregon Allergy Associates, Eugene,  Oregon ",2.0,Low,Hazelnut,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2002-01-16,"Oregon Allergy Associates, Eugene,  Oregon ",5.0,Low,"Juniper family, Cedar; Hazelnut",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2002-01-17,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2002-01-21,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2002-01-23,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2002-01-24,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2002-01-28,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2002-02-05,"Oregon Allergy Associates, Eugene,  Oregon ",14.0,Low,Hazelnut; Alder,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2002-02-06,"Oregon Allergy Associates, Eugene,  Oregon ",2.0,Low,Hazelnut,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2002-02-07,"Oregon Allergy Associates, Eugene,  Oregon ",5.0,Low,"Hazelnut; Juniper family, Cedar",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2002-02-12,"Oregon Allergy Associates, Eugene,  Oregon ",2.0,Low,"Juniper family, Cedar",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2002-02-13,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2002-02-14,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2002-02-15,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2002-02-19,"Oregon Allergy Associates, Eugene,  Oregon ",9.0,Low,"Juniper family, Cedar; Hazelnut; Alder",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2002-02-20,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2002-02-21,"Oregon Allergy Associates, Eugene,  Oregon ",18.0,Medium,"Maple, Box elder; Juniper family, Cedar; Poplar, Cottonwood, Aspen",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2002-02-22,"Oregon Allergy Associates, Eugene,  Oregon ",66.0,Medium,"Juniper family, Cedar; Poplar, Cottonwood, Aspen; Birch",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2002-02-23,"Oregon Allergy Associates, Eugene,  Oregon ",214.0,High,"Juniper family, Cedar; Birch; Maple, Box elder",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2002-02-27,"Oregon Allergy Associates, Eugene,  Oregon ",26.0,Medium,"Juniper family, Cedar; Birch; Alder",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2002-03-05,"Oregon Allergy Associates, Eugene,  Oregon ",118.0,High,"Alder; Juniper family, Cedar; Poplar, Cottonwood, Aspen",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2002-03-06,"Oregon Allergy Associates, Eugene,  Oregon ",17.0,Medium,"Juniper family, Cedar; Alder; Maple, Box elder",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2002-03-07,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2002-03-12,"Oregon Allergy Associates, Eugene,  Oregon ",14.0,Low,"Juniper family, Cedar; Maple, Box elder; Alder",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2002-03-15,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2002-03-19,"Oregon Allergy Associates, Eugene,  Oregon ",33.0,Medium,Alder,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2002-03-20,"Oregon Allergy Associates, Eugene,  Oregon ",33.0,Medium,"Alder; Poplar, Cottonwood, Aspen",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2002-03-21,"Oregon Allergy Associates, Eugene,  Oregon ",729.0,Very High,"Juniper family, Cedar; Alder; Elm",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2002-03-22,"Oregon Allergy Associates, Eugene,  Oregon ",318.0,High,"Alder; Juniper family, Cedar; Elm",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2002-03-26,"Oregon Allergy Associates, Eugene,  Oregon ",101.0,High,Alder; Hornbeam/Hop hornbeam; Elm,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2002-03-27,"Oregon Allergy Associates, Eugene,  Oregon ",174.0,High,"Alder; Juniper family, Cedar; Hornbeam/Hop hornbeam",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2002-03-28,"Oregon Allergy Associates, Eugene,  Oregon ",258.0,High,"Alder; Juniper family, Cedar; Poplar, Cottonwood, Aspen",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2002-04-01,"Oregon Allergy Associates, Eugene,  Oregon ",402.0,High,"Alder; Juniper family, Cedar; Hornbeam/Hop hornbeam",0.0,Not Present,,3.0,Low,"Grass Family, all types",0.0,Not Present,,
2002-04-02,"Oregon Allergy Associates, Eugene,  Oregon ",601.0,Very High,"Alder; Poplar, Cottonwood, Aspen; Juniper family, Cedar",0.0,Not Present,,1.0,Low,"Grass Family, all types",0.0,Not Present,,
2002-04-03,"Oregon Allergy Associates, Eugene,  Oregon ",505.0,Very High,"Alder; Birch; Poplar, Cottonwood, Aspen",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2002-04-04,"Oregon Allergy Associates, Eugene,  Oregon ",72.0,Medium,"Alder; Birch; Poplar, Cottonwood, Aspen",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2002-04-08,"Oregon Allergy Associates, Eugene,  Oregon ",44.0,Medium,Birch; Alder; Douglas Fir,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2002-04-09,"Oregon Allergy Associates, Eugene,  Oregon ",432.0,High,"Birch; Poplar, Cottonwood, Aspen; Juniper family, Cedar",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2002-04-16,"Oregon Allergy Associates, Eugene,  Oregon ",37.0,Medium,"Ash; Maple, Box elder; Pine Family with air bladders",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2002-04-17,"Oregon Allergy Associates, Eugene,  Oregon ",6.0,Low,Ash,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2002-04-18,"Oregon Allergy Associates, Eugene,  Oregon ",2.0,Low,Ash,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2002-04-19,"Oregon Allergy Associates, Eugene,  Oregon ",26.0,Medium,"Ash; Pine Family with air bladders; Maple, Box elder",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2002-04-23,"Oregon Allergy Associates, Eugene,  Oregon ",186.0,High,"Ash; Maple, Box elder; Pine Family with air bladders",2.0,Low,"Sheep Sorrel, Dock",11.0,Medium,"Grass Family, all types",0.0,Not Present,,
2002-04-24,"Oregon Allergy Associates, Eugene,  Oregon ",139.0,High,"Ash; Maple, Box elder; Pine Family with air bladders",0.0,Not Present,,5.0,Medium,"Grass Family, all types",0.0,Not Present,,
2002-04-25,"Oregon Allergy Associates, Eugene,  Oregon ",135.0,High,"Ash; Maple, Box elder; Walnut, Butternut",0.0,Not Present,,3.0,Low,"Grass Family, all types",0.0,Not Present,,
2002-04-26,"Oregon Allergy Associates, Eugene,  Oregon ",135.0,High,Ash; Oak; Pine Family with air bladders,0.0,Not Present,,5.0,Medium,"Grass Family, all types",0.0,Not Present,,
2002-04-29,"Oregon Allergy Associates, Eugene,  Oregon ",121.0,High,"Oak; Ash; Walnut, Butternut",0.0,Not Present,,6.0,Medium,"Grass Family, all types",0.0,Not Present,,
2002-04-30,"Oregon Allergy Associates, Eugene,  Oregon ",280.0,High,Oak; Ash; Pine Family with air bladders,0.0,Not Present,,9.0,Medium,"Grass Family, all types",0.0,Not Present,,
2002-05-01,"Oregon Allergy Associates, Eugene,  Oregon ",122.0,High,"Oak; Juniper family, Cedar; Ash",0.0,Not Present,,6.0,Medium,"Grass Family, all types",0.0,Not Present,,
2002-05-02,"Oregon Allergy Associates, Eugene,  Oregon ",64.0,Medium,"Oak; Juniper family, Cedar; Ash",0.0,Not Present,,6.0,Medium,"Grass Family, all types",0.0,Not Present,,
2002-05-03,"Oregon Allergy Associates, Eugene,  Oregon ",107.0,High,Oak; Ash; Pine Family with air bladders,2.0,Low,"Aster, Cocklebur, etc.",0.0,Not Present,,0.0,Not Present,,
2002-05-07,"Oregon Allergy Associates, Eugene,  Oregon ",30.0,Medium,Oak; Pine Family with air bladders; Ash,0.0,Not Present,,3.0,Low,"Grass Family, all types",0.0,Not Present,,
2002-05-08,"Oregon Allergy Associates, Eugene,  Oregon ",30.0,Medium,Oak; Pine Family with air bladders; Ash,0.0,Not Present,,5.0,Medium,"Grass Family, all types",0.0,Not Present,,
2002-05-09,"Oregon Allergy Associates, Eugene,  Oregon ",31.0,Medium,Oak; Ash; Pine Family with air bladders,2.0,Low,"Sheep Sorrel, Dock",2.0,Low,"Grass Family, all types",0.0,Not Present,,
2002-05-10,"Oregon Allergy Associates, Eugene,  Oregon ",53.0,Medium,"Oak; Walnut, Butternut; Pine Family with air bladders",0.0,Not Present,,6.0,Medium,"Grass Family, all types",0.0,Not Present,,
2002-05-13,"Oregon Allergy Associates, Eugene,  Oregon ",37.0,Medium,"Oak; Walnut, Butternut; Pine Family with air bladders",0.0,Not Present,,8.0,Medium,"Grass Family, all types",0.0,Not Present,,
2002-05-14,"Oregon Allergy Associates, Eugene,  Oregon ",14.0,Low,Oak; Pine Family with air bladders,0.0,Not Present,,2.0,Low,"Grass Family, all types",0.0,Not Present,,
2002-05-15,"Oregon Allergy Associates, Eugene,  Oregon ",24.0,Medium,"Oak; Pine Family with air bladders; Walnut, Butternut",0.0,Not Present,,5.0,Medium,"Grass Family, all types",0.0,Not Present,,
2002-05-16,"Oregon Allergy Associates, Eugene,  Oregon ",12.0,Low,"Oak; Walnut, Butternut; Pine Family with air bladders",0.0,Not Present,,5.0,Medium,"Grass Family, all types",0.0,Not Present,,
2002-05-17,"Oregon Allergy Associates, Eugene,  Oregon ",37.0,Medium,"Walnut, Butternut; Oak; Pine Family with air bladders",0.0,Not Present,,6.0,Medium,"Grass Family, all types",0.0,Not Present,,
2002-05-20,"Oregon Allergy Associates, Eugene,  Oregon ",13.0,Low,"Walnut, Butternut; Pine Family with air bladders; Oak",1.0,Low,"Sheep Sorrel, Dock",7.0,Medium,"Grass Family, all types",0.0,Not Present,,
2002-05-21,"Oregon Allergy Associates, Eugene,  Oregon ",28.0,Medium,"Pine Family with air bladders; Oak; Walnut, Butternut",0.0,Not Present,,2.0,Low,"Grass Family, all types",0.0,Not Present,,
2002-05-22,"Oregon Allergy Associates, Eugene,  Oregon ",16.0,Medium,"Pine Family with air bladders; Walnut, Butternut; Oak",2.0,Low,"Sheep Sorrel, Dock",5.0,Medium,"Grass Family, all types",0.0,Not Present,,
2002-05-23,"Oregon Allergy Associates, Eugene,  Oregon ",14.0,Low,"Walnut, Butternut; Pine Family with air bladders",0.0,Not Present,,3.0,Low,"Grass Family, all types",0.0,Not Present,,
2002-05-24,"Oregon Allergy Associates, Eugene,  Oregon ",26.0,Medium,"Walnut, Butternut; Pine Family with air bladders; Oak",0.0,Not Present,,16.0,Medium,"Grass Family, all types",0.0,Not Present,,
2002-05-28,"Oregon Allergy Associates, Eugene,  Oregon ",81.0,Medium,"Pine Family with air bladders; Walnut, Butternut; Juniper family, Cedar",0.0,Not Present,,6.0,Medium,"Grass Family, all types",0.0,Not Present,,
2002-05-29,"Oregon Allergy Associates, Eugene,  Oregon ",7.0,Low,Ash; Pine Family with air bladders; Alder,0.0,Not Present,,3.0,Low,"Grass Family, all types",0.0,Not Present,,
2002-05-30,"Oregon Allergy Associates, Eugene,  Oregon ",56.0,Medium,"Walnut, Butternut; Pine Family with air bladders; Hickory, Pecan",0.0,Not Present,,48.0,High,"Grass Family, all types",0.0,Not Present,,
2002-05-31,"Oregon Allergy Associates, Eugene,  Oregon ",126.0,High,"Walnut, Butternut; Pine Family with air bladders",0.0,Not Present,,148.0,High,"Grass Family, all types",0.0,Not Present,,
2002-06-01,"Oregon Allergy Associates, Eugene,  Oregon ",87.0,Medium,"Walnut, Butternut; Pine Family with air bladders",0.0,Not Present,,187.0,High,"Grass Family, all types",0.0,Not Present,,
2002-06-02,"Oregon Allergy Associates, Eugene,  Oregon ",24.0,Medium,"Walnut, Butternut; Pine Family with air bladders",0.0,Not Present,,103.0,High,"Grass Family, all types",0.0,Not Present,,
2002-06-03,"Oregon Allergy Associates, Eugene,  Oregon ",95.0,High,"Walnut, Butternut",0.0,Not Present,,263.0,Very High,"Grass Family, all types",0.0,Not Present,,
2002-06-04,"Oregon Allergy Associates, Eugene,  Oregon ",27.0,Medium,"Walnut, Butternut; Pine Family with air bladders; Juniper family, Cedar",5.0,Low,"Sheep Sorrel, Dock",67.0,High,"Grass Family, all types",0.0,Not Present,,
2002-06-05,"Oregon Allergy Associates, Eugene,  Oregon ",22.0,Medium,"Walnut, Butternut; Pine Family with air bladders; Juniper family, Cedar",3.0,Low,"Sheep Sorrel, Dock",44.0,High,"Grass Family, all types",0.0,Not Present,,
2002-06-06,"Oregon Allergy Associates, Eugene,  Oregon ",10.0,Low,"Walnut, Butternut; Pine Family with air bladders",2.0,Low,"Sheep Sorrel, Dock",42.0,High,"Grass Family, all types",0.0,Not Present,,
2002-06-07,"Oregon Allergy Associates, Eugene,  Oregon ",22.0,Medium,"Walnut, Butternut; Pine Family with air bladders",3.0,Low,"Sheep Sorrel, Dock",299.0,Very High,"Grass Family, all types",0.0,Not Present,,
2002-06-08,"Oregon Allergy Associates, Eugene,  Oregon ",14.0,Low,"Walnut, Butternut; Pine Family with air bladders",0.0,Not Present,,128.0,High,"Grass Family, all types",0.0,Not Present,,
2002-06-09,"Oregon Allergy Associates, Eugene,  Oregon ",6.0,Low,"Walnut, Butternut",0.0,Not Present,,23.0,High,"Grass Family, all types",0.0,Not Present,,
2002-06-10,"Oregon Allergy Associates, Eugene,  Oregon ",6.0,Low,"Walnut, Butternut; Juniper family, Cedar; Alder",0.0,Not Present,,44.0,High,"Grass Family, all types",0.0,Not Present,,
2002-06-11,"Oregon Allergy Associates, Eugene,  Oregon ",10.0,Low,"Walnut, Butternut; Pine Family with air bladders; Juniper family, Cedar",2.0,Low,"Sheep Sorrel, Dock",546.0,Very High,"Grass Family, all types",0.0,Not Present,,
2002-06-12,"Oregon Allergy Associates, Eugene,  Oregon ",8.0,Low,"Pine Family with air bladders; Alder; Juniper family, Cedar",3.0,Low,"Sheep Sorrel, Dock",744.0,Very High,"Grass Family, all types",0.0,Not Present,,
2002-06-13,"Oregon Allergy Associates, Eugene,  Oregon ",17.0,Medium,"Pine Family with air bladders; Alder; Juniper family, Cedar",0.0,Not Present,,658.0,Very High,"Grass Family, all types",0.0,Not Present,,
2002-06-14,"Oregon Allergy Associates, Eugene,  Oregon ",25.0,Medium,"Pine Family with air bladders; Walnut, Butternut",0.0,Not Present,,152.0,High,"Grass Family, all types",0.0,Not Present,,
2002-06-15,"Oregon Allergy Associates, Eugene,  Oregon ",19.0,Medium,"Pine Family with air bladders; Walnut, Butternut; Juniper family, Cedar",2.0,Low,"Sheep Sorrel, Dock",118.0,High,"Grass Family, all types",0.0,Not Present,,
2002-06-18,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,2.0,Low,"Sheep Sorrel, Dock",14.0,Medium,"Grass Family, all types",0.0,Not Present,,
2002-06-19,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,2.0,Low,"Sheep Sorrel, Dock",40.0,High,"Grass Family, all types",0.0,Not Present,,
2002-06-20,"Oregon Allergy Associates, Eugene,  Oregon ",2.0,Low,Pine Family with air bladders,0.0,Not Present,,842.0,Very High,"Grass Family, all types",0.0,Not Present,,
2002-06-24,"Oregon Allergy Associates, Eugene,  Oregon ",3.0,Low,Pine Family with air bladders,2.0,Low,"Goosefoot, Lamb's Quarters, Pigweed, Amaranth, Saltbush, Russian Thistle",230.0,Very High,"Grass Family, all types",0.0,Not Present,,
2002-06-25,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,325.0,Very High,"Grass Family, all types",0.0,Not Present,,
2002-06-26,"Oregon Allergy Associates, Eugene,  Oregon ",3.0,Low,Pine Family with air bladders,0.0,Not Present,,177.0,High,"Grass Family, all types",0.0,Not Present,,
2002-06-27,"Oregon Allergy Associates, Eugene,  Oregon ",14.0,Low,Pine Family with air bladders,0.0,Not Present,,109.0,High,"Grass Family, all types",0.0,Not Present,,
2002-06-28,"Oregon Allergy Associates, Eugene,  Oregon ",2.0,Low,Pine Family with air bladders,0.0,Not Present,,34.0,High,"Grass Family, all types",0.0,Not Present,,
2002-07-03,"Oregon Allergy Associates, Eugene,  Oregon ",2.0,Low,Pine Family with air bladders,0.0,Not Present,,86.0,High,"Grass Family, all types",0.0,Not Present,,
2002-07-05,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,3.0,Low,"Goosefoot, Lamb's Quarters, Pigweed, Amaranth, Saltbush, Russian Thistle",47.0,High,"Grass Family, all types",0.0,Not Present,,
2002-07-08,"Oregon Allergy Associates, Eugene,  Oregon ",3.0,Low,Pine Family with air bladders,2.0,Low,"Goosefoot, Lamb's Quarters, Pigweed, Amaranth, Saltbush, Russian Thistle",9.0,Medium,"Grass Family, all types",0.0,Not Present,,
2002-07-09,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,2.0,Low,"Goosefoot, Lamb's Quarters, Pigweed, Amaranth, Saltbush, Russian Thistle",30.0,High,"Grass Family, all types",0.0,Not Present,,
2002-07-10,"Oregon Allergy Associates, Eugene,  Oregon ",5.0,Low,Pine Family with air bladders,0.0,Not Present,,84.0,High,"Grass Family, all types",0.0,Not Present,,
2002-07-19,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,5.0,Medium,"Grass Family, all types",0.0,Not Present,,
2002-07-23,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,3.0,Low,"Grass Family, all types",0.0,Not Present,,
2002-08-02,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,2.0,Low,"Grass Family, all types",0.0,Not Present,,
2002-08-06,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2002-08-13,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,2.0,Low,"Grass Family, all types",0.0,Not Present,,
2002-08-20,"Oregon Allergy Associates, Eugene,  Oregon ",2.0,Low,"Juniper family, Cedar",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2002-08-28,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,2.0,Low,"Goosefoot, Lamb's Quarters, Pigweed, Amaranth, Saltbush, Russian Thistle",2.0,Low,"Grass Family, all types",0.0,Not Present,,
2002-08-29,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2002-09-04,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,1.0,Low,"Goosefoot, Lamb's Quarters, Pigweed, Amaranth, Saltbush, Russian Thistle",0.0,Not Present,,0.0,Not Present,,
2002-09-10,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2002-09-24,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2002-10-03,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,9.0,Medium,All identified grass pollen not counted elsewhere,0.0,Not Present,,
